,city,state_id,state_name,state_name_id
604,New Rochelle,NY,New York,New Rochelle NY
605,Anderson,SC,South Carolina,Anderson SC
606,Jonesboro,AR,Arkansas,Jonesboro AR
607,Lebanon,PA,Pennsylvania,Lebanon PA
608,Parma,OH,Ohio,Parma OH
609,Layton,UT,Utah,Layton UT
610,Elizabethtown,KY,Kentucky,Elizabethtown KY
611,Texarkana,TX,Texas,Texarkana TX
612,Alameda,CA,California,Alameda CA
613,Kankakee,IL,Illinois,Kankakee IL
614,Watsonville,CA,California,Watsonville CA
615,Porterville,CA,California,Porterville CA
616,Baytown,TX,Texas,Baytown TX
617,Upland,CA,California,Upland CA
618,Davis,CA,California,Davis CA
619,Camarillo,CA,California,Camarillo CA
620,South Jordan,UT,Utah,South Jordan UT
621,Battle Creek,MI,Michigan,Battle Creek MI
622,Bellflower,CA,California,Bellflower CA
623,San Marcos,TX,Texas,San Marcos TX
624,San Ramon,CA,California,San Ramon CA
625,Lake Jackson,TX,Texas,Lake Jackson TX
626,Bethlehem,PA,Pennsylvania,Bethlehem PA
627,Wyoming,MI,Michigan,Wyoming MI
628,Oshkosh,WI,Wisconsin,Oshkosh WI
629,Hammond,IN,Indiana,Hammond IN
630,Waldorf,MD,Maryland,Waldorf MD
631,Missouri City,TX,Texas,Missouri City TX
632,Pasco,WA,Washington,Pasco WA
633,Wheeling,WV,West Virginia,Wheeling WV
634,Kendall,FL,Florida,Kendall FL
635,Baldwin Park,CA,California,Baldwin Park CA
636,Rancho Cordova,CA,California,Rancho Cordova CA
637,Conway,AR,Arkansas,Conway AR
638,Gary,IN,Indiana,Gary IN
639,Altoona,PA,Pennsylvania,Altoona PA
640,Lodi,CA,California,Lodi CA
641,Arlington Heights,IL,Illinois,Arlington Heights IL
642,Bolingbrook,IL,Illinois,Bolingbrook IL
643,Rochester Hills,MI,Michigan,Rochester Hills MI
644,Winchester,VA,Virginia,Winchester VA
645,Framingham,MA,Massachusetts,Framingham MA
646,Hilton Head Island,SC,South Carolina,Hilton Head Island SC
647,Centreville,VA,Virginia,Centreville VA
648,Union City,CA,California,Union City CA
649,Owensboro,KY,Kentucky,Owensboro KY
650,Jackson,TN,Tennessee,Jackson TN
651,Cleveland,TN,Tennessee,Cleveland TN
652,Wausau,WI,Wisconsin,Wausau WI
653,Camden,NJ,New Jersey,Camden NJ
654,Anniston,AL,Alabama,Anniston AL
655,Evanston,IL,Illinois,Evanston IL
656,Apple Valley,CA,California,Apple Valley CA
657,Mansfield,OH,Ohio,Mansfield OH
658,Caguas,PR,Puerto Rico,Caguas PR
659,Schaumburg,IL,Illinois,Schaumburg IL
660,Pocatello,ID,Idaho,Pocatello ID
661,Woodbury,MN,Minnesota,Woodbury MN
662,Southfield,MI,Michigan,Southfield MI
663,Ellicott City,MD,Maryland,Ellicott City MD
664,Dale City,VA,Virginia,Dale City VA
665,Maple Grove,MN,Minnesota,Maple Grove MN
666,Pittsburg,CA,California,Pittsburg CA
667,New Britain,CT,Connecticut,New Britain CT
668,Morgantown,WV,West Virginia,Morgantown WV
669,Mansfield,TX,Texas,Mansfield TX
670,Hammond,LA,Louisiana,Hammond LA
671,Dothan,AL,Alabama,Dothan AL
672,Harrisonburg,VA,Virginia,Harrisonburg VA
673,Wenatchee,WA,Washington,Wenatchee WA
674,Waukesha,WI,Wisconsin,Waukesha WI
675,Pawtucket,RI,Rhode Island,Pawtucket RI
676,Redmond,WA,Washington,Redmond WA
677,Lauderhill,FL,Florida,Lauderhill FL
678,Sumter,SC,South Carolina,Sumter SC
679,Redlands,CA,California,Redlands CA
680,Daphne,AL,Alabama,Daphne AL
681,Mount Vernon,WA,Washington,Mount Vernon WA
682,Weston,FL,Florida,Weston FL
683,St. Charles,MO,Missouri,St. Charles MO
684,Janesville,WI,Wisconsin,Janesville WI
685,Sherman,TX,Texas,Sherman TX
686,North Richland Hills,TX,Texas,North Richland Hills TX
687,Broomfield,CO,Colorado,Broomfield CO
688,El Paso de Robles,CA,California,El Paso de Robles CA
689,Bristol,TN,Tennessee,Bristol TN
690,Wilmington,DE,Delaware,Wilmington DE
691,Casas Adobes,AZ,Arizona,Casas Adobes AZ
692,Walnut Creek,CA,California,Walnut Creek CA
693,Poinciana,FL,Florida,Poinciana FL
694,Lynwood,CA,California,Lynwood CA
695,Glen Burnie,MD,Maryland,Glen Burnie MD
696,Lehi,UT,Utah,Lehi UT
697,Passaic,NJ,New Jersey,Passaic NJ
698,Homestead,FL,Florida,Homestead FL
699,West Bend,WI,Wisconsin,West Bend WI
700,Delray Beach,FL,Florida,Delray Beach FL
701,Sheboygan,WI,Wisconsin,Sheboygan WI
702,Lake Elsinore,CA,California,Lake Elsinore CA
703,Daytona Beach,FL,Florida,Daytona Beach FL
704,Los Lunas,NM,New Mexico,Los Lunas NM
705,Lima,OH,Ohio,Lima OH
706,Decatur,AL,Alabama,Decatur AL
707,Rocklin,CA,California,Rocklin CA
708,Rogers,AR,Arkansas,Rogers AR
709,Castle Rock,CO,Colorado,Castle Rock CO
710,Hanover,PA,Pennsylvania,Hanover PA
711,Bossier City,LA,Louisiana,Bossier City LA
712,Dubuque,IA,Iowa,Dubuque IA
713,Rockville,MD,Maryland,Rockville MD
714,Victoria,TX,Texas,Victoria TX
715,Saratoga Springs,NY,New York,Saratoga Springs NY
716,Guaynabo,PR,Puerto Rico,Guaynabo PR
717,Gaithersburg,MD,Maryland,Gaithersburg MD
718,Union City,NJ,New Jersey,Union City NJ
719,Ames,IA,Iowa,Ames IA
720,West Des Moines,IA,Iowa,West Des Moines IA
721,South San Francisco,CA,California,South San Francisco CA
722,Yorba Linda,CA,California,Yorba Linda CA
723,Casper,WY,Wyoming,Casper WY
724,Palatine,IL,Illinois,Palatine IL
725,Corvallis,OR,Oregon,Corvallis OR
726,Ankeny,IA,Iowa,Ankeny IA
727,Mount Vernon,NY,New York,Mount Vernon NY
728,Rowlett,TX,Texas,Rowlett TX
729,Lakeville,MN,Minnesota,Lakeville MN
730,Alpharetta,GA,Georgia,Alpharetta GA
731,Longview,WA,Washington,Longview WA
732,DeKalb,IL,Illinois,DeKalb IL
733,Petaluma,CA,California,Petaluma CA
734,Redondo Beach,CA,California,Redondo Beach CA
735,Tamarac,FL,Florida,Tamarac FL
736,Laguna Niguel,CA,California,Laguna Niguel CA
737,Eagan,MN,Minnesota,Eagan MN
738,Kenner,LA,Louisiana,Kenner LA
739,Bay City,MI,Michigan,Bay City MI
740,North Little Rock,AR,Arkansas,North Little Rock AR
741,Sammamish,WA,Washington,Sammamish WA
742,Shawnee,KS,Kansas,Shawnee KS
743,Jupiter,FL,Florida,Jupiter FL
744,Doral,FL,Florida,Doral FL
745,Florence-Graham,CA,California,Florence-Graham CA
746,Carbondale,IL,Illinois,Carbondale IL
747,Blaine,MN,Minnesota,Blaine MN
748,Weirton,WV,West Virginia,Weirton WV
749,Tulare,CA,California,Tulare CA
750,Wellington,FL,Florida,Wellington FL
751,Pflugerville,TX,Texas,Pflugerville TX
752,Palo Alto,CA,California,Palo Alto CA
753,Schenectady,NY,New York,Schenectady NY
754,Great Falls,MT,Montana,Great Falls MT
755,Michigan City,IN,Indiana,Michigan City IN
756,Bayonne,NJ,New Jersey,Bayonne NJ
757,Eden Prairie,MN,Minnesota,Eden Prairie MN
758,Port Orange,FL,Florida,Port Orange FL
759,Dublin,CA,California,Dublin CA
760,Grand Forks,ND,North Dakota,Grand Forks ND
761,Noblesville,IN,Indiana,Noblesville IN
762,San Clemente,CA,California,San Clemente CA
763,Brentwood,CA,California,Brentwood CA
764,Carmichael,CA,California,Carmichael CA
765,East Orange,NJ,New Jersey,East Orange NJ
766,Eastvale,CA,California,Eastvale CA
767,Chapel Hill,NC,North Carolina,Chapel Hill NC
768,Rocky Mount,NC,North Carolina,Rocky Mount NC
769,Haverhill,MA,Massachusetts,Haverhill MA
770,Beloit,WI,Wisconsin,Beloit WI
771,Glens Falls,NY,New York,Glens Falls NY
772,Brentwood,NY,New York,Brentwood NY
773,Fairbanks,AK,Alaska,Fairbanks AK
774,Springfield,OR,Oregon,Springfield OR
775,Bethesda,MD,Maryland,Bethesda MD
776,Johnstown,PA,Pennsylvania,Johnstown PA
777,Dundalk,MD,Maryland,Dundalk MD
778,Castro Valley,CA,California,Castro Valley CA
779,Coon Rapids,MN,Minnesota,Coon Rapids MN
780,Elmira,NY,New York,Elmira NY
781,Mankato,MN,Minnesota,Mankato MN
782,Albany,OR,Oregon,Albany OR
783,North Miami,FL,Florida,North Miami FL
784,Encinitas,CA,California,Encinitas CA
785,Skokie,IL,Illinois,Skokie IL
786,Leander,TX,Texas,Leander TX
787,Parkersburg,WV,West Virginia,Parkersburg WV
788,Waltham,MA,Massachusetts,Waltham MA
789,Port Charlotte,FL,Florida,Port Charlotte FL
790,Palm Harbor,FL,Florida,Palm Harbor FL
791,San Luis Obispo,CA,California,San Luis Obispo CA
792,Sebring,FL,Florida,Sebring FL
793,Council Bluffs,IA,Iowa,Council Bluffs IA
794,Hamilton,OH,Ohio,Hamilton OH
795,Moore,OK,Oklahoma,Moore OK
796,Pico Rivera,CA,California,Pico Rivera CA
797,Casa Grande,AZ,Arizona,Casa Grande AZ
798,Monessen,PA,Pennsylvania,Monessen PA
799,Montebello,CA,California,Montebello CA
800,Rome,GA,Georgia,Rome GA
801,The Hammocks,FL,Florida,The Hammocks FL
802,Millcreek,UT,Utah,Millcreek UT
803,Sanford,FL,Florida,Sanford FL
804,National City,CA,California,National City CA
805,MayagÃ¼ez,PR,Puerto Rico,MayagÃ¼ez PR
806,Burnsville,MN,Minnesota,Burnsville MN
807,Coconut Creek,FL,Florida,Coconut Creek FL
808,Morristown,TN,Tennessee,Morristown TN
809,Reston,VA,Virginia,Reston VA
810,Lakewood,WA,Washington,Lakewood WA
811,Spring,TX,Texas,Spring TX
812,Gadsden,AL,Alabama,Gadsden AL
813,Taylor,MI,Michigan,Taylor MI
814,Novi,MI,Michigan,Novi MI
815,Marietta,GA,Georgia,Marietta GA
816,Hot Springs,AR,Arkansas,Hot Springs AR
817,Woodland,CA,California,Woodland CA
818,Fountainebleau,FL,Florida,Fountainebleau FL
819,La Habra,CA,California,La Habra CA
820,Malden,MA,Massachusetts,Malden MA
821,South Whittier,CA,California,South Whittier CA
822,Commerce City,CO,Colorado,Commerce City CO
823,South Hill,WA,Washington,South Hill WA
824,Bristol,CT,Connecticut,Bristol CT
825,Columbus,IN,Indiana,Columbus IN
826,West Allis,WI,Wisconsin,West Allis WI
827,Taylorsville,UT,Utah,Taylorsville UT
828,Bangor,ME,Maine,Bangor ME
829,Monterey Park,CA,California,Monterey Park CA
830,Greenwood,IN,Indiana,Greenwood IN
831,Bartlett,TN,Tennessee,Bartlett TN
832,Bradenton,FL,Florida,Bradenton FL
833,Pontiac,MI,Michigan,Pontiac MI
834,Staunton,VA,Virginia,Staunton VA
835,Meriden,CT,Connecticut,Meriden CT
836,Gardena,CA,California,Gardena CA
837,Apex,NC,North Carolina,Apex NC
838,Royal Oak,MI,Michigan,Royal Oak MI
839,Cupertino,CA,California,Cupertino CA
840,La Mesa,CA,California,La Mesa CA
841,Benton Harbor,MI,Michigan,Benton Harbor MI
842,St. Clair Shores,MI,Michigan,St. Clair Shores MI
843,Des Plaines,IL,Illinois,Des Plaines IL
844,Lewiston,ME,Maine,Lewiston ME
845,Margate,FL,Florida,Margate FL
846,Midland,MI,Michigan,Midland MI
847,Carson City,NV,Nevada,Carson City NV
848,Bowie,MD,Maryland,Bowie MD
849,Middletown,NY,New York,Middletown NY
850,Caldwell,ID,Idaho,Caldwell ID
851,San Rafael,CA,California,San Rafael CA
852,Richland,WA,Washington,Richland WA
853,St. Peters,MO,Missouri,St. Peters MO
854,Wesley Chapel,FL,Florida,Wesley Chapel FL
855,Hendersonville,TN,Tennessee,Hendersonville TN
856,White Plains,NY,New York,White Plains NY
857,Huntersville,NC,North Carolina,Huntersville NC
858,Santee,CA,California,Santee CA
859,Jefferson City,MO,Missouri,Jefferson City MO
860,Beckley,WV,West Virginia,Beckley WV
861,Arcadia,CA,California,Arcadia CA
862,Titusville,FL,Florida,Titusville FL
863,Cartersville,GA,Georgia,Cartersville GA
864,Walla Walla,WA,Washington,Walla Walla WA
865,Orland Park,IL,Illinois,Orland Park IL
866,Towson,MD,Maryland,Towson MD
867,Weymouth,MA,Massachusetts,Weymouth MA
868,Parker,CO,Colorado,Parker CO
869,Palm Beach Gardens,FL,Florida,Palm Beach Gardens FL
870,Bozeman,MT,Montana,Bozeman MT
871,East Stroudsburg,PA,Pennsylvania,East Stroudsburg PA
872,Huntington Park,CA,California,Huntington Park CA
873,Taunton,MA,Massachusetts,Taunton MA
874,Midwest City,OK,Oklahoma,Midwest City OK
875,Medford,MA,Massachusetts,Medford MA
876,Goldsboro,NC,North Carolina,Goldsboro NC
877,Euless,TX,Texas,Euless TX
878,Manhattan,KS,Kansas,Manhattan KS
879,Shoreline,WA,Washington,Shoreline WA
880,Lake Havasu City,AZ,Arizona,Lake Havasu City AZ
881,Smyrna,GA,Georgia,Smyrna GA
882,Cape Girardeau,MO,Missouri,Cape Girardeau MO
883,Tamiami,FL,Florida,Tamiami FL
884,Kendale Lakes,FL,Florida,Kendale Lakes FL
885,Grants Pass,OR,Oregon,Grants Pass OR
886,Blue Springs,MO,Missouri,Blue Springs MO
887,Southaven,MS,Mississippi,Southaven MS
888,Tinley Park,IL,Illinois,Tinley Park IL
889,Diamond Bar,CA,California,Diamond Bar CA
890,Pittsfield,MA,Massachusetts,Pittsfield MA
891,Eagle Pass,TX,Texas,Eagle Pass TX
892,New Brunswick,NJ,New Jersey,New Brunswick NJ
893,Lenexa,KS,Kansas,Lenexa KS
894,Hazleton,PA,Pennsylvania,Hazleton PA
895,Twin Falls,ID,Idaho,Twin Falls ID
896,Brookhaven,GA,Georgia,Brookhaven GA
897,Novato,CA,California,Novato CA
898,Tigard,OR,Oregon,Tigard OR
899,Highland,CA,California,Highland CA
900,Fountain Valley,CA,California,Fountain Valley CA
901,Dearborn Heights,MI,Michigan,Dearborn Heights MI
902,Grapevine,TX,Texas,Grapevine TX
903,Fond du Lac,WI,Wisconsin,Fond du Lac WI
904,Hacienda Heights,CA,California,Hacienda Heights CA
905,Ithaca,NY,New York,Ithaca NY
906,Apple Valley,MN,Minnesota,Apple Valley MN
907,Chicopee,MA,Massachusetts,Chicopee MA
908,Oak Lawn,IL,Illinois,Oak Lawn IL
909,Cathedral City,CA,California,Cathedral City CA
910,Delano,CA,California,Delano CA
911,Bentonville,AR,Arkansas,Bentonville AR
912,Stonecrest,GA,Georgia,Stonecrest GA
913,Kettering,OH,Ohio,Kettering OH
914,Colton,CA,California,Colton CA
915,Kingston,NY,New York,Kingston NY
916,West Haven,CT,Connecticut,West Haven CT
917,St. Cloud,FL,Florida,St. Cloud FL
918,Normal,IL,Illinois,Normal IL
919,Berwyn,IL,Illinois,Berwyn IL
920,Milford,CT,Connecticut,Milford CT
921,Aloha,OR,Oregon,Aloha OR
922,Arroyo Grande,CA,California,Arroyo Grande CA
923,Minnetonka,MN,Minnesota,Minnetonka MN
924,Rosemead,CA,California,Rosemead CA
925,Paramount,CA,California,Paramount CA
926,Yucaipa,CA,California,Yucaipa CA
927,Brunswick,GA,Georgia,Brunswick GA
928,Williamsport,PA,Pennsylvania,Williamsport PA
929,Elyria,OH,Ohio,Elyria OH
930,Leesburg,VA,Virginia,Leesburg VA
931,Mount Prospect,IL,Illinois,Mount Prospect IL
932,Pinellas Park,FL,Florida,Pinellas Park FL
933,Bellevue,NE,Nebraska,Bellevue NE
934,West Sacramento,CA,California,West Sacramento CA
935,Apopka,FL,Florida,Apopka FL
936,Lewiston,ID,Idaho,Lewiston ID
937,Grand Island,NE,Nebraska,Grand Island NE
938,Palm Desert,CA,California,Palm Desert CA
939,Milford city ,CT,Connecticut,Milford city  CT
940,Watertown,NY,New York,Watertown NY
941,Little Elm,TX,Texas,Little Elm TX
942,Chambersburg,PA,Pennsylvania,Chambersburg PA
943,Revere,MA,Massachusetts,Revere MA
944,Peabody,MA,Massachusetts,Peabody MA
945,Wylie,TX,Texas,Wylie TX
946,Beaufort,SC,South Carolina,Beaufort SC
947,Aspen Hill,MD,Maryland,Aspen Hill MD
948,DeSoto,TX,Texas,DeSoto TX
949,Helena,MT,Montana,Helena MT
950,Edina,MN,Minnesota,Edina MN
951,Wheaton,IL,Illinois,Wheaton IL
952,West New York,NJ,New Jersey,West New York NJ
953,Hoboken,NJ,New Jersey,Hoboken NJ
954,Lacey,WA,Washington,Lacey WA
955,Summerville,SC,South Carolina,Summerville SC
956,Oak Park,IL,Illinois,Oak Park IL
957,Maricopa,AZ,Arizona,Maricopa AZ
958,Lompoc,CA,California,Lompoc CA
959,Kentwood,MI,Michigan,Kentwood MI
960,Levittown,PA,Pennsylvania,Levittown PA
961,Sierra Vista,AZ,Arizona,Sierra Vista AZ
962,Levittown,NY,New York,Levittown NY
963,Madison,AL,Alabama,Madison AL
964,Smyrna,TN,Tennessee,Smyrna TN
965,Glendora,CA,California,Glendora CA
966,Burien,WA,Washington,Burien WA
967,Perth Amboy,NJ,New Jersey,Perth Amboy NJ
968,Herriman,UT,Utah,Herriman UT
969,Farmington,NM,New Mexico,Farmington NM
970,New Bern,NC,North Carolina,New Bern NC
971,Placentia,CA,California,Placentia CA
972,Hinesville,GA,Georgia,Hinesville GA
973,Beaumont,CA,California,Beaumont CA
974,Collierville,TN,Tennessee,Collierville TN
975,West Lafayette,IN,Indiana,West Lafayette IN
976,Florissant,MO,Missouri,Florissant MO
977,Hoffman Estates,IL,Illinois,Hoffman Estates IL
978,Queen Creek,AZ,Arizona,Queen Creek AZ
979,Aliso Viejo,CA,California,Aliso Viejo CA
980,Kannapolis,NC,North Carolina,Kannapolis NC
981,Methuen Town,MA,Massachusetts,Methuen Town MA
982,Sahuarita,AZ,Arizona,Sahuarita AZ
983,Traverse City,MI,Michigan,Traverse City MI
984,Severn,MD,Maryland,Severn MD
985,Catalina Foothills,AZ,Arizona,Catalina Foothills AZ
986,Galveston,TX,Texas,Galveston TX
987,Country Club,FL,Florida,Country Club FL
988,Cookeville,TN,Tennessee,Cookeville TN
989,Mishawaka,IN,Indiana,Mishawaka IN
990,Rowland Heights,CA,California,Rowland Heights CA
991,Plainfield,NJ,New Jersey,Plainfield NJ
992,Bullhead City,AZ,Arizona,Bullhead City AZ
993,Stillwater,OK,Oklahoma,Stillwater OK
994,Forney,TX,Texas,Forney TX
995,Wheaton,MD,Maryland,Wheaton MD
996,Azusa,CA,California,Azusa CA
997,North Bethesda,MD,Maryland,North Bethesda MD
998,Cerritos,CA,California,Cerritos CA
999,Ashburn,VA,Virginia,Ashburn VA
1000,Bloomsburg,PA,Pennsylvania,Bloomsburg PA
1001,Morehead City,NC,North Carolina,Morehead City NC
1002,Coral Gables,FL,Florida,Coral Gables FL
1003,Enid,OK,Oklahoma,Enid OK
1004,Lakewood,OH,Ohio,Lakewood OH
1005,Oroville,CA,California,Oroville CA
1006,Wilson,NC,North Carolina,Wilson NC
1007,Lawrence,IN,Indiana,Lawrence IN
1008,Portage,MI,Michigan,Portage MI
1009,Minot,ND,North Dakota,Minot ND
1010,Dunwoody,GA,Georgia,Dunwoody GA
1011,Poway,CA,California,Poway CA
1012,San Jacinto,CA,California,San Jacinto CA
1013,Troy,NY,New York,Troy NY
1014,Newark,CA,California,Newark CA
1015,Cuyahoga Falls,OH,Ohio,Cuyahoga Falls OH
1016,Downers Grove,IL,Illinois,Downers Grove IL
1017,Bedford,TX,Texas,Bedford TX
1018,Reedley,CA,California,Reedley CA
1019,Dublin,OH,Ohio,Dublin OH
1020,Marana,AZ,Arizona,Marana AZ
1021,Cypress,CA,California,Cypress CA
1022,Hollister,CA,California,Hollister CA
1023,Murray,UT,Utah,Murray UT
1024,Roswell,NM,New Mexico,Roswell NM
1025,Pascagoula,MS,Mississippi,Pascagoula MS
1026,Tuckahoe,VA,Virginia,Tuckahoe VA
1027,Ceres,CA,California,Ceres CA
1028,St. Louis Park,MN,Minnesota,St. Louis Park MN
1029,Rio Grande City,TX,Texas,Rio Grande City TX
1030,Draper,UT,Utah,Draper UT
1031,Palm Springs,CA,California,Palm Springs CA
1032,Paducah,KY,Kentucky,Paducah KY
1033,Findlay,OH,Ohio,Findlay OH
1034,University,FL,Florida,University FL
1035,Bel Air South,MD,Maryland,Bel Air South MD
1036,Antelope,CA,California,Antelope CA
1037,Kyle,TX,Texas,Kyle TX
1038,Monroe,MI,Michigan,Monroe MI
1039,Lincoln,CA,California,Lincoln CA
1040,Ocoee,FL,Florida,Ocoee FL
1041,Burleson,TX,Texas,Burleson TX
1042,La Mirada,CA,California,La Mirada CA
1043,Farmers Branch,TX,Texas,Farmers Branch TX
1044,East Lansing,MI,Michigan,East Lansing MI
1045,Uniontown,PA,Pennsylvania,Uniontown PA
1046,Jeffersonville,IN,Indiana,Jeffersonville IN
1047,Winder,GA,Georgia,Winder GA
1048,Wauwatosa,WI,Wisconsin,Wauwatosa WI
1049,Littleton,CO,Colorado,Littleton CO
1050,Cumberland,MD,Maryland,Cumberland MD
1051,Cedar Hill,TX,Texas,Cedar Hill TX
1052,Carrollton,GA,Georgia,Carrollton GA
1053,Rancho Santa Margarita,CA,California,Rancho Santa Margarita CA
1054,Beavercreek,OH,Ohio,Beavercreek OH
1055,Niagara Falls,NY,New York,Niagara Falls NY
1056,McLean,VA,Virginia,McLean VA
1057,North Highlands,CA,California,North Highlands CA
1058,East Providence,RI,Rhode Island,East Providence RI
1059,Florin,CA,California,Florin CA
1060,East Honolulu,HI,Hawaii,East Honolulu HI
1061,Chesterfield,MO,Missouri,Chesterfield MO
1062,Covina,CA,California,Covina CA
1063,Bothell,WA,Washington,Bothell WA
1064,Glenview,IL,Illinois,Glenview IL
1065,Mentor,OH,Ohio,Mentor OH
1066,Keller,TX,Texas,Keller TX
1067,Danville,IL,Illinois,Danville IL
1068,Spring Hill,TN,Tennessee,Spring Hill TN
1069,Roseville,MI,Michigan,Roseville MI
1070,Elmhurst,IL,Illinois,Elmhurst IL
1071,New Philadelphia,OH,Ohio,New Philadelphia OH
1072,Sandusky,OH,Ohio,Sandusky OH
1073,El Dorado Hills,CA,California,El Dorado Hills CA
1074,Salina,KS,Kansas,Salina KS
1075,Euclid,OH,Ohio,Euclid OH
1076,Kingman,AZ,Arizona,Kingman AZ
1077,Everett,MA,Massachusetts,Everett MA
1078,Farmington,MO,Missouri,Farmington MO
1079,Weatherford,TX,Texas,Weatherford TX
1080,Middletown,CT,Connecticut,Middletown CT
1081,Roseburg,OR,Oregon,Roseburg OR
1082,Biloxi,MS,Mississippi,Biloxi MS
1083,Leavenworth,KS,Kansas,Leavenworth KS
1084,Fort Pierce,FL,Florida,Fort Pierce FL
1085,Winter Garden,FL,Florida,Winter Garden FL
1086,Oro Valley,AZ,Arizona,Oro Valley AZ
1087,Morgan Hill,CA,California,Morgan Hill CA
1088,Potomac,MD,Maryland,Potomac MD
1089,Pinehurst,NC,North Carolina,Pinehurst NC
1090,Danville,VA,Virginia,Danville VA
1091,Rockwall,TX,Texas,Rockwall TX
1092,Coachella,CA,California,Coachella CA
1093,Wake Forest,NC,North Carolina,Wake Forest NC
1094,Pearl City,HI,Hawaii,Pearl City HI
1095,Tupelo,MS,Mississippi,Tupelo MS
1096,Attleboro,MA,Massachusetts,Attleboro MA
1097,Pine Bluff,AR,Arkansas,Pine Bluff AR
1098,Oakland Park,FL,Florida,Oakland Park FL
1099,Marion,OH,Ohio,Marion OH
1100,Hilo,HI,Hawaii,Hilo HI
1101,Lufkin,TX,Texas,Lufkin TX
1102,Altadena,CA,California,Altadena CA
1103,Manitowoc,WI,Wisconsin,Manitowoc WI
1104,Lake Ridge,VA,Virginia,Lake Ridge VA
1105,Selma,CA,California,Selma CA
1106,Strongsville,OH,Ohio,Strongsville OH
1107,Danville,CA,California,Danville CA
1108,Quincy,IL,Illinois,Quincy IL
1109,Lancaster,OH,Ohio,Lancaster OH
1110,Riverton,UT,Utah,Riverton UT
1111,The Colony,TX,Texas,The Colony TX
1112,Urbandale,IA,Iowa,Urbandale IA
1113,Plainfield,IL,Illinois,Plainfield IL
1114,Lombard,IL,Illinois,Lombard IL
1115,Prescott,AZ,Arizona,Prescott AZ
1116,North Lauderdale,FL,Florida,North Lauderdale FL
1117,Eureka,CA,California,Eureka CA
1118,Hackensack,NJ,New Jersey,Hackensack NJ
1119,Sayreville,NJ,New Jersey,Sayreville NJ
1120,Altamonte Springs,FL,Florida,Altamonte Springs FL
1121,Del Rio,TX,Texas,Del Rio TX
1122,Cleveland Heights,OH,Ohio,Cleveland Heights OH
1123,Bountiful,UT,Utah,Bountiful UT
1124,Desert Hot Springs,CA,California,Desert Hot Springs CA
1125,Peachtree Corners,GA,Georgia,Peachtree Corners GA
1126,Haltom City,TX,Texas,Haltom City TX
1127,Ormond Beach,FL,Florida,Ormond Beach FL
1128,Cutler Bay,FL,Florida,Cutler Bay FL
1129,Trujillo Alto,PR,Puerto Rico,Trujillo Alto PR
1130,Adrian,MI,Michigan,Adrian MI
1131,Goose Creek,SC,South Carolina,Goose Creek SC
1132,Moorhead,MN,Minnesota,Moorhead MN
1133,Westfield,IN,Indiana,Westfield IN
1134,Concord,NH,New Hampshire,Concord NH
1135,Annandale,VA,Virginia,Annandale VA
